Subject,Subject_Unique,Age,Gender,Method,preterm,Session,Condition,stimulus,trial_num,LT,trial_error,session_error,session_error_type,Language,Lab,days_between_sessions
M327,wsi-goettingen:M327,290,F,central fixation,term,2,training,training,-2,13.35,noerror,noerror,NA,German,wsi-goettingen,7
M327,wsi-goettingen:M327,290,F,central fixation,term,2,training,training,-1,12.37,noerror,noerror,NA,German,wsi-goettingen,7
M327,wsi-goettingen:M327,290,F,central fixation,term,2,IDS,IDS5,1,17.31,noerror,noerror,NA,German,wsi-goettingen,7
M327,wsi-goettingen:M327,290,F,central fixation,term,2,ADS,ADS5,2,18,noerror,noerror,NA,German,wsi-goettingen,7
M327,wsi-goettingen:M327,290,F,central fixation,term,2,ADS,ADS7,3,17.48,noerror,noerror,NA,German,wsi-goettingen,7
M327,wsi-goettingen:M327,290,F,central fixation,term,2,IDS,IDS7,4,14.28,noerror,noerror,NA,German,wsi-goettingen,7
M327,wsi-goettingen:M327,290,F,central fixation,term,2,ADS,ADS1,5,9.78,noerror,noerror,NA,German,wsi-goettingen,7
M327,wsi-goettingen:M327,290,F,central fixation,term,2,IDS,IDS1,6,18,noerror,noerror,NA,German,wsi-goettingen,7
M327,wsi-goettingen:M327,290,F,central fixation,term,2,ADS,ADS3,7,15.17,noerror,noerror,NA,German,wsi-goettingen,7
M327,wsi-goettingen:M327,290,F,central fixation,term,2,IDS,IDS3,8,3.49,noerror,noerror,NA,German,wsi-goettingen,7
M327,wsi-goettingen:M327,290,F,central fixation,term,2,ADS,ADS2,9,16.14,noerror,noerror,NA,German,wsi-goettingen,7
M327,wsi-goettingen:M327,290,F,central fixation,term,2,IDS,IDS2,10,16.88,noerror,noerror,NA,German,wsi-goettingen,7
M327,wsi-goettingen:M327,290,F,central fixation,term,2,IDS,IDS4,11,11.51,noerror,noerror,NA,German,wsi-goettingen,7
M327,wsi-goettingen:M327,290,F,central fixation,term,2,ADS,ADS4,12,11.4,noerror,noerror,NA,German,wsi-goettingen,7
M327,wsi-goettingen:M327,290,F,central fixation,term,2,IDS,IDS6,13,4.97,noerror,noerror,NA,German,wsi-goettingen,7
M327,wsi-goettingen:M327,290,F,central fixation,term,2,ADS,ADS6,14,7.81,noerror,noerror,NA,German,wsi-goettingen,7
M327,wsi-goettingen:M327,290,F,central fixation,term,2,IDS,IDS8,15,14.62,noerror,noerror,NA,German,wsi-goettingen,7
M327,wsi-goettingen:M327,290,F,central fixation,term,2,ADS,ADS8,16,18,noerror,noerror,NA,German,wsi-goettingen,7
M328,wsi-goettingen:M328,275,M,central fixation,term,1,training,training,-2,11.92,noerror,noerror,NA,German,wsi-goettingen,7
M328,wsi-goettingen:M328,275,M,central fixation,term,1,training,training,-1,8.26,noerror,noerror,NA,German,wsi-goettingen,7
M328,wsi-goettingen:M328,275,M,central fixation,term,1,ADS,ADS5,1,17.32,noerror,noerror,NA,German,wsi-goettingen,7
M328,wsi-goettingen:M328,275,M,central fixation,term,1,IDS,IDS5,2,14.64,noerror,noerror,NA,German,wsi-goettingen,7
M328,wsi-goettingen:M328,275,M,central fixation,term,1,IDS,IDS7,3,14.26,noerror,noerror,NA,German,wsi-goettingen,7
M328,wsi-goettingen:M328,275,M,central fixation,term,1,ADS,ADS7,4,7.06,noerror,noerror,NA,German,wsi-goettingen,7
M328,wsi-goettingen:M328,275,M,central fixation,term,1,IDS,IDS,5,14.93,noerror,noerror,NA,German,wsi-goettingen,7
M328,wsi-goettingen:M328,275,M,central fixation,term,1,ADS,ADS1,6,12.99,noerror,noerror,NA,German,wsi-goettingen,7
M328,wsi-goettingen:M328,275,M,central fixation,term,1,IDS,IDS3,7,12.45,noerror,noerror,NA,German,wsi-goettingen,7
M328,wsi-goettingen:M328,275,M,central fixation,term,1,ADS,ADS3,8,8.07,noerror,noerror,NA,German,wsi-goettingen,7
M328,wsi-goettingen:M328,275,M,central fixation,term,1,IDS,IDS2,9,2.41,noerror,noerror,NA,German,wsi-goettingen,7
M328,wsi-goettingen:M328,275,M,central fixation,term,1,ADS,ADS2,10,3.77,noerror,noerror,NA,German,wsi-goettingen,7
M328,wsi-goettingen:M328,275,M,central fixation,term,1,ADS,ADS4,11,2.58,noerror,noerror,NA,German,wsi-goettingen,7
M328,wsi-goettingen:M328,275,M,central fixation,term,1,IDS,IDS4,12,10.23,noerror,noerror,NA,German,wsi-goettingen,7
M328,wsi-goettingen:M328,275,M,central fixation,term,1,ADS,ADS6,13,2.1,noerror,noerror,NA,German,wsi-goettingen,7
M328,wsi-goettingen:M328,275,M,central fixation,term,1,IDS,IDS6,14,2.39,noerror,noerror,NA,German,wsi-goettingen,7
M328,wsi-goettingen:M328,275,M,central fixation,term,1,ADS,ADS8,15,12.81,noerror,noerror,NA,German,wsi-goettingen,7
M328,wsi-goettingen:M328,275,M,central fixation,term,1,IDS,IDS8,16,11.13,noerror,noerror,NA,German,wsi-goettingen,7
M328,wsi-goettingen:M328,282,M,central fixation,term,2,training,training,-2,11.16,noerror,noerror,NA,German,wsi-goettingen,7
M328,wsi-goettingen:M328,282,M,central fixation,term,2,training,training,-1,7.96,noerror,noerror,NA,German,wsi-goettingen,7
M328,wsi-goettingen:M328,282,M,central fixation,term,2,ADS,ADS5,1,3.17,noerror,noerror,NA,German,wsi-goettingen,7
M328,wsi-goettingen:M328,282,M,central fixation,term,2,IDS,IDS5,2,2.36,noerror,noerror,NA,German,wsi-goettingen,7
M328,wsi-goettingen:M328,282,M,central fixation,term,2,IDS,IDS7,3,7.93,noerror,noerror,NA,German,wsi-goettingen,7
M328,wsi-goettingen:M328,282,M,central fixation,term,2,ADS,ADS7,4,5.34,noerror,noerror,NA,German,wsi-goettingen,7
M328,wsi-goettingen:M328,282,M,central fixation,term,2,IDS,IDS1,5,2.57,noerror,noerror,NA,German,wsi-goettingen,7
M328,wsi-goettingen:M328,282,M,central fixation,term,2,ADS,ADS1,6,2.45,noerror,noerror,NA,German,wsi-goettingen,7
M328,wsi-goettingen:M328,282,M,central fixation,term,2,IDS,IDS3,7,2.38,noerror,noerror,NA,German,wsi-goettingen,7
M328,wsi-goettingen:M328,282,M,central fixation,term,2,ADS,ADS3,8,11.98,noerror,noerror,NA,German,wsi-goettingen,7
M328,wsi-goettingen:M328,282,M,central fixation,term,2,IDS,IDS2,9,1.93,noerror,noerror,NA,German,wsi-goettingen,7
M328,wsi-goettingen:M328,282,M,central fixation,term,2,ADS,ADS2,10,3.07,noerror,noerror,NA,German,wsi-goettingen,7
M328,wsi-goettingen:M328,282,M,central fixation,term,2,ADS,ADS4,11,1.75,noerror,noerror,NA,German,wsi-goettingen,7
M328,wsi-goettingen:M328,282,M,central fixation,term,2,IDS,IDS4,12,4.74,noerror,noerror,NA,German,wsi-goettingen,7
M328,wsi-goettingen:M328,282,M,central fixation,term,2,ADS,ADS6,13,12.1,noerror,noerror,NA,German,wsi-goettingen,7
M328,wsi-goettingen:M328,282,M,central fixation,term,2,IDS,IDS6,14,12.64,noerror,noerror,NA,German,wsi-goettingen,7
M328,wsi-goettingen:M328,282,M,central fixation,term,2,ADS,ADS8,15,4.36,noerror,noerror,NA,German,wsi-goettingen,7
M328,wsi-goettingen:M328,282,M,central fixation,term,2,IDS,IDS8,16,2.08,noerror,noerror,NA,German,wsi-goettingen,7
M329,wsi-goettingen:M329,339,F,central fixation,term,1,training,training,-2,17,noerror,noerror,NA,German,wsi-goettingen,6
M329,wsi-goettingen:M329,339,F,central fixation,term,1,training,training,-1,18,noerror,noerror,NA,German,wsi-goettingen,6
M329,wsi-goettingen:M329,339,F,central fixation,term,1,IDS,IDS1,1,16.63,noerror,noerror,NA,German,wsi-goettingen,6
M329,wsi-goettingen:M329,339,F,central fixation,term,1,ADS,ADS1,2,14.94,noerror,noerror,NA,German,wsi-goettingen,6
M329,wsi-goettingen:M329,339,F,central fixation,term,1,IDS,IDS2,3,15.59,noerror,noerror,NA,German,wsi-goettingen,6
M329,wsi-goettingen:M329,339,F,central fixation,term,1,ADS,ADS2,4,4.13,noerror,noerror,NA,German,wsi-goettingen,6
M329,wsi-goettingen:M329,339,F,central fixation,term,1,ADS,ADS3,5,12.09,noerror,noerror,NA,German,wsi-goettingen,6
M329,wsi-goettingen:M329,339,F,central fixation,term,1,IDS,IDS3,6,9.68,noerror,noerror,NA,German,wsi-goettingen,6
M329,wsi-goettingen:M329,339,F,central fixation,term,1,IDS,IDS4,7,16.34,noerror,noerror,NA,German,wsi-goettingen,6
M329,wsi-goettingen:M329,339,F,central fixation,term,1,ADS,ADS4,8,4.84,noerror,noerror,NA,German,wsi-goettingen,6
M329,wsi-goettingen:M329,339,F,central fixation,term,1,ADS,ADS5,9,9.21,noerror,noerror,NA,German,wsi-goettingen,6
M329,wsi-goettingen:M329,339,F,central fixation,term,1,IDS,IDS5,10,16.63,noerror,noerror,NA,German,wsi-goettingen,6
M329,wsi-goettingen:M329,339,F,central fixation,term,1,ADS,ADS6,11,4.09,noerror,noerror,NA,German,wsi-goettingen,6
M329,wsi-goettingen:M329,339,F,central fixation,term,1,IDS,IDS6,12,8.59,noerror,noerror,NA,German,wsi-goettingen,6
M329,wsi-goettingen:M329,339,F,central fixation,term,1,IDS,IDS7,13,5.09,noerror,noerror,NA,German,wsi-goettingen,6
M329,wsi-goettingen:M329,339,F,central fixation,term,1,ADS,ADS7,14,9.35,noerror,noerror,NA,German,wsi-goettingen,6
M329,wsi-goettingen:M329,339,F,central fixation,term,1,ADS,ADS8,15,4.35,noerror,noerror,NA,German,wsi-goettingen,6
M329,wsi-goettingen:M329,339,F,central fixation,term,1,IDS,IDS8,16,6.29,noerror,noerror,NA,German,wsi-goettingen,6
M329,wsi-goettingen:M329,345,F,central fixation,term,2,training,training,-2,18,noerror,noerror,NA,German,wsi-goettingen,6
M329,wsi-goettingen:M329,345,F,central fixation,term,2,training,training,-1,17.58,noerror,noerror,NA,German,wsi-goettingen,6
M329,wsi-goettingen:M329,345,F,central fixation,term,2,IDS,IDS1,1,16.23,noerror,noerror,NA,German,wsi-goettingen,6
M329,wsi-goettingen:M329,345,F,central fixation,term,2,ADS,ADS1,2,6.76,noerror,noerror,NA,German,wsi-goettingen,6
M329,wsi-goettingen:M329,345,F,central fixation,term,2,IDS,IDS2,3,5.99,noerror,noerror,NA,German,wsi-goettingen,6
M329,wsi-goettingen:M329,345,F,central fixation,term,2,ADS,ADS2,4,5.64,noerror,noerror,NA,German,wsi-goettingen,6
M329,wsi-goettingen:M329,345,F,central fixation,term,2,ADS,ADS3,5,3.65,noerror,noerror,NA,German,wsi-goettingen,6
M329,wsi-goettingen:M329,345,F,central fixation,term,2,IDS,IDS3,6,3.43,noerror,noerror,NA,German,wsi-goettingen,6
M329,wsi-goettingen:M329,345,F,central fixation,term,2,IDS,IDS4,7,3.01,noerror,noerror,NA,German,wsi-goettingen,6
M329,wsi-goettingen:M329,345,F,central fixation,term,2,ADS,ADS4,8,3.08,noerror,noerror,NA,German,wsi-goettingen,6
M329,wsi-goettingen:M329,345,F,central fixation,term,2,ADS,ADS5,9,3.78,noerror,noerror,NA,German,wsi-goettingen,6
M329,wsi-goettingen:M329,345,F,central fixation,term,2,IDS,IDS5,10,3.71,noerror,noerror,NA,German,wsi-goettingen,6
M329,wsi-goettingen:M329,345,F,central fixation,term,2,ADS,ADS6,11,3.07,noerror,noerror,NA,German,wsi-goettingen,6
M329,wsi-goettingen:M329,345,F,central fixation,term,2,IDS,IDS6,12,4.08,noerror,noerror,NA,German,wsi-goettingen,6
M329,wsi-goettingen:M329,345,F,central fixation,term,2,IDS,IDS7,13,3.17,noerror,noerror,NA,German,wsi-goettingen,6
M329,wsi-goettingen:M329,345,F,central fixation,term,2,ADS,ADS7,14,2.9,noerror,noerror,NA,German,wsi-goettingen,6
M329,wsi-goettingen:M329,345,F,central fixation,term,2,ADS,ADS8,15,2.61,noerror,noerror,NA,German,wsi-goettingen,6
M329,wsi-goettingen:M329,345,F,central fixation,term,2,IDS,IDS8,16,2.65,noerror,noerror,NA,German,wsi-goettingen,6
M330,wsi-goettingen:M330,316,F,central fixation,term,1,training,training,-2,16.21,noerror,noerror,NA,German,wsi-goettingen,8
M330,wsi-goettingen:M330,316,F,central fixation,term,1,training,training,-1,7.54,noerror,noerror,NA,German,wsi-goettingen,8
M330,wsi-goettingen:M330,316,F,central fixation,term,1,ADS,ADS1,1,10.66,noerror,noerror,NA,German,wsi-goettingen,8
M330,wsi-goettingen:M330,316,F,central fixation,term,1,IDS,IDS1,2,6.83,noerror,noerror,NA,German,wsi-goettingen,8
M330,wsi-goettingen:M330,316,F,central fixation,term,1,ADS,ADS2,3,3.86,noerror,noerror,NA,German,wsi-goettingen,8
M330,wsi-goettingen:M330,316,F,central fixation,term,1,IDS,IDS2,4,6.89,noerror,noerror,NA,German,wsi-goettingen,8
M330,wsi-goettingen:M330,316,F,central fixation,term,1,IDS,IDS3,5,7.03,noerror,noerror,NA,German,wsi-goettingen,8
M330,wsi-goettingen:M330,316,F,central fixation,term,1,ADS,ADS3,6,4.71,noerror,noerror,NA,German,wsi-goettingen,8
M330,wsi-goettingen:M330,316,F,central fixation,term,1,ADS,ADS4,7,3.51,noerror,noerror,NA,German,wsi-goettingen,8
M330,wsi-goettingen:M330,316,F,central fixation,term,1,IDS,IDS4,8,3.59,noerror,noerror,NA,German,wsi-goettingen,8
M330,wsi-goettingen:M330,316,F,central fixation,term,1,IDS,IDS5,9,1.83,noerror,noerror,NA,German,wsi-goettingen,8
M330,wsi-goettingen:M330,316,F,central fixation,term,1,ADS,ADS5,10,6.27,noerror,noerror,NA,German,wsi-goettingen,8
M330,wsi-goettingen:M330,316,F,central fixation,term,1,IDS,IDS6,11,3.04,noerror,noerror,NA,German,wsi-goettingen,8
M330,wsi-goettingen:M330,316,F,central fixation,term,1,ADS,ADS6,12,5.82,noerror,noerror,NA,German,wsi-goettingen,8
M330,wsi-goettingen:M330,316,F,central fixation,term,1,ADS,ADS7,13,1.03,noerror,noerror,NA,German,wsi-goettingen,8
M330,wsi-goettingen:M330,316,F,central fixation,term,1,IDS,IDS7,14,7.79,noerror,noerror,NA,German,wsi-goettingen,8
M330,wsi-goettingen:M330,316,F,central fixation,term,1,IDS,IDS8,15,0.44,noerror,noerror,NA,German,wsi-goettingen,8
M330,wsi-goettingen:M330,316,F,central fixation,term,1,ADS,ADS8,16,14.52,noerror,noerror,NA,German,wsi-goettingen,8
M330,wsi-goettingen:M330,324,F,central fixation,term,2,training,training,-2,12.72,noerror,noerror,NA,German,wsi-goettingen,8
M330,wsi-goettingen:M330,324,F,central fixation,term,2,training,training,-1,5.88,noerror,noerror,NA,German,wsi-goettingen,8
M330,wsi-goettingen:M330,324,F,central fixation,term,2,ADS,ADS1,1,5.94,noerror,noerror,NA,German,wsi-goettingen,8
M330,wsi-goettingen:M330,324,F,central fixation,term,2,IDS,IDS1,2,13.72,noerror,noerror,NA,German,wsi-goettingen,8
M330,wsi-goettingen:M330,324,F,central fixation,term,2,ADS,ADS2,3,3.23,noerror,noerror,NA,German,wsi-goettingen,8
M330,wsi-goettingen:M330,324,F,central fixation,term,2,IDS,IDS2,4,3.71,noerror,noerror,NA,German,wsi-goettingen,8
M330,wsi-goettingen:M330,324,F,central fixation,term,2,IDS,IDS3,5,5.57,noerror,noerror,NA,German,wsi-goettingen,8
M330,wsi-goettingen:M330,324,F,central fixation,term,2,ADS,ADS3,6,1.47,noerror,noerror,NA,German,wsi-goettingen,8
M330,wsi-goettingen:M330,324,F,central fixation,term,2,ADS,ADS4,7,3.42,noerror,noerror,NA,German,wsi-goettingen,8
M330,wsi-goettingen:M330,324,F,central fixation,term,2,IDS,IDS4,8,3.59,noerror,noerror,NA,German,wsi-goettingen,8
M330,wsi-goettingen:M330,324,F,central fixation,term,2,IDS,IDS5,9,1.47,noerror,noerror,NA,German,wsi-goettingen,8
M330,wsi-goettingen:M330,324,F,central fixation,term,2,ADS,ADS5,10,3.13,noerror,noerror,NA,German,wsi-goettingen,8
M330,wsi-goettingen:M330,324,F,central fixation,term,2,IDS,IDS6,11,2.9,noerror,noerror,NA,German,wsi-goettingen,8
M330,wsi-goettingen:M330,324,F,central fixation,term,2,ADS,ADS6,12,7.72,noerror,noerror,NA,German,wsi-goettingen,8
M330,wsi-goettingen:M330,324,F,central fixation,term,2,ADS,ADS7,13,1.99,noerror,noerror,NA,German,wsi-goettingen,8
M330,wsi-goettingen:M330,324,F,central fixation,term,2,IDS,IDS7,14,0.48,noerror,noerror,NA,German,wsi-goettingen,8
M330,wsi-goettingen:M330,324,F,central fixation,term,2,IDS,IDS8,15,2.2,noerror,noerror,NA,German,wsi-goettingen,8
M330,wsi-goettingen:M330,324,F,central fixation,term,2,ADS,ADS8,16,0.99,noerror,noerror,NA,German,wsi-goettingen,8
M331,wsi-goettingen:M331,283,M,central fixation,term,1,training,training,-2,18,noerror,noerror,NA,German,wsi-goettingen,6
M331,wsi-goettingen:M331,283,M,central fixation,term,1,training,training,-1,18,noerror,noerror,NA,German,wsi-goettingen,6
M331,wsi-goettingen:M331,283,M,central fixation,term,1,IDS,IDS5,1,17.4,noerror,noerror,NA,German,wsi-goettingen,6
M331,wsi-goettingen:M331,283,M,central fixation,term,1,ADS,ADS5,2,10.36,noerror,noerror,NA,German,wsi-goettingen,6
M331,wsi-goettingen:M331,283,M,central fixation,term,1,ADS,ADS7,3,8.02,noerror,noerror,NA,German,wsi-goettingen,6
M331,wsi-goettingen:M331,283,M,central fixation,term,1,IDS,IDS7,4,5.53,noerror,noerror,NA,German,wsi-goettingen,6
M331,wsi-goettingen:M331,283,M,central fixation,term,1,ADS,ADS1,5,3.74,noerror,noerror,NA,German,wsi-goettingen,6
M331,wsi-goettingen:M331,283,M,central fixation,term,1,IDS,IDS1,6,11.95,noerror,noerror,NA,German,wsi-goettingen,6
M331,wsi-goettingen:M331,283,M,central fixation,term,1,ADS,ADS3,7,4.24,noerror,noerror,NA,German,wsi-goettingen,6
M331,wsi-goettingen:M331,283,M,central fixation,term,1,IDS,IDS3,8,13.99,noerror,noerror,NA,German,wsi-goettingen,6
M331,wsi-goettingen:M331,283,M,central fixation,term,1,ADS,ADS2,9,10.28,noerror,noerror,NA,German,wsi-goettingen,6
M331,wsi-goettingen:M331,283,M,central fixation,term,1,IDS,IDS2,10,9.88,noerror,noerror,NA,German,wsi-goettingen,6
M331,wsi-goettingen:M331,283,M,central fixation,term,1,IDS,IDS4,11,3.14,noerror,noerror,NA,German,wsi-goettingen,6
M331,wsi-goettingen:M331,283,M,central fixation,term,1,ADS,ADS4,12,9.82,noerror,noerror,NA,German,wsi-goettingen,6
M331,wsi-goettingen:M331,283,M,central fixation,term,1,IDS,IDS6,13,11.34,noerror,noerror,NA,German,wsi-goettingen,6
M331,wsi-goettingen:M331,283,M,central fixation,term,1,ADS,ADS6,14,5.72,noerror,noerror,NA,German,wsi-goettingen,6
M331,wsi-goettingen:M331,283,M,central fixation,term,1,IDS,IDS8,15,3.73,noerror,noerror,NA,German,wsi-goettingen,6
M331,wsi-goettingen:M331,283,M,central fixation,term,1,ADS,ADS8,16,10.37,noerror,noerror,NA,German,wsi-goettingen,6
M331,wsi-goettingen:M331,289,M,central fixation,term,2,training,training,-2,16.98,noerror,noerror,NA,German,wsi-goettingen,6
M331,wsi-goettingen:M331,289,M,central fixation,term,2,training,training,-1,15.96,noerror,noerror,NA,German,wsi-goettingen,6
M331,wsi-goettingen:M331,289,M,central fixation,term,2,IDS,IDS5,1,2.23,noerror,noerror,NA,German,wsi-goettingen,6
M331,wsi-goettingen:M331,289,M,central fixation,term,2,ADS,ADS5,2,12.85,noerror,noerror,NA,German,wsi-goettingen,6
M331,wsi-goettingen:M331,289,M,central fixation,term,2,ADS,ADS7,3,3.55,noerror,noerror,NA,German,wsi-goettingen,6
M331,wsi-goettingen:M331,289,M,central fixation,term,2,IDS,IDS7,4,9.7,noerror,noerror,NA,German,wsi-goettingen,6
M331,wsi-goettingen:M331,289,M,central fixation,term,2,ADS,ADS1,5,4.52,noerror,noerror,NA,German,wsi-goettingen,6
M331,wsi-goettingen:M331,289,M,central fixation,term,2,IDS,IDS1,6,3.83,noerror,noerror,NA,German,wsi-goettingen,6
M331,wsi-goettingen:M331,289,M,central fixation,term,2,ADS,ADS3,7,7.33,noerror,noerror,NA,German,wsi-goettingen,6
M331,wsi-goettingen:M331,289,M,central fixation,term,2,IDS,IDS3,8,3.73,noerror,noerror,NA,German,wsi-goettingen,6
M331,wsi-goettingen:M331,289,M,central fixation,term,2,ADS,ADS2,9,3.94,noerror,noerror,NA,German,wsi-goettingen,6
M331,wsi-goettingen:M331,289,M,central fixation,term,2,IDS,IDS2,10,6.43,noerror,noerror,NA,German,wsi-goettingen,6
M331,wsi-goettingen:M331,289,M,central fixation,term,2,IDS,IDS4,11,2.43,noerror,noerror,NA,German,wsi-goettingen,6
M331,wsi-goettingen:M331,289,M,central fixation,term,2,ADS,ADS4,12,3.84,noerror,noerror,NA,German,wsi-goettingen,6
M331,wsi-goettingen:M331,289,M,central fixation,term,2,IDS,IDS6,13,3.91,noerror,noerror,NA,German,wsi-goettingen,6
M331,wsi-goettingen:M331,289,M,central fixation,term,2,ADS,ADS6,14,12.27,noerror,noerror,NA,German,wsi-goettingen,6
M331,wsi-goettingen:M331,289,M,central fixation,term,2,IDS,IDS8,15,3.37,noerror,noerror,NA,German,wsi-goettingen,6
M331,wsi-goettingen:M331,289,M,central fixation,term,2,ADS,ADS8,16,6.79,noerror,noerror,NA,German,wsi-goettingen,6
M332,wsi-goettingen:M332,319,F,central fixation,term,1,training,training,-1,16.73,noerror,noerror,NA,German,wsi-goettingen,12
M332,wsi-goettingen:M332,319,F,central fixation,term,1,ADS,ADS5,1,12.55,noerror,noerror,NA,German,wsi-goettingen,12
M332,wsi-goettingen:M332,319,F,central fixation,term,1,IDS,IDS5,2,15.96,noerror,noerror,NA,German,wsi-goettingen,12
M332,wsi-goettingen:M332,319,F,central fixation,term,1,IDS,IDS7,3,7.6,noerror,noerror,NA,German,wsi-goettingen,12
M332,wsi-goettingen:M332,319,F,central fixation,term,1,ADS,ADS7,4,13.45,noerror,noerror,NA,German,wsi-goettingen,12
M332,wsi-goettingen:M332,319,F,central fixation,term,1,IDS,IDS1,5,6.56,noerror,noerror,NA,German,wsi-goettingen,12
M332,wsi-goettingen:M332,319,F,central fixation,term,1,ADS,ADS1,6,7.44,noerror,noerror,NA,German,wsi-goettingen,12
M332,wsi-goettingen:M332,319,F,central fixation,term,1,IDS,IDS3,7,9.96,noerror,noerror,NA,German,wsi-goettingen,12
M332,wsi-goettingen:M332,319,F,central fixation,term,1,ADS,ADS3,8,4.32,noerror,noerror,NA,German,wsi-goettingen,12
M332,wsi-goettingen:M332,319,F,central fixation,term,1,IDS,IDS2,9,14.88,noerror,noerror,NA,German,wsi-goettingen,12
M332,wsi-goettingen:M332,319,F,central fixation,term,1,ADS,ADS2,10,1.51,noerror,noerror,NA,German,wsi-goettingen,12
M332,wsi-goettingen:M332,319,F,central fixation,term,1,ADS,ADS4,11,0.49,noerror,noerror,NA,German,wsi-goettingen,12
M332,wsi-goettingen:M332,319,F,central fixation,term,1,IDS,IDS4,12,6.5,noerror,noerror,NA,German,wsi-goettingen,12
M332,wsi-goettingen:M332,319,F,central fixation,term,1,ADS,ADS6,13,6.07,noerror,noerror,NA,German,wsi-goettingen,12
M332,wsi-goettingen:M332,319,F,central fixation,term,1,ADS,ADS8,15,0.89,noerror,noerror,NA,German,wsi-goettingen,12
M332,wsi-goettingen:M332,319,F,central fixation,term,1,IDS,IDS8,16,2.47,noerror,noerror,NA,German,wsi-goettingen,12
M332,wsi-goettingen:M332,331,F,central fixation,term,2,training,training,-2,10.7,noerror,noerror,NA,German,wsi-goettingen,12
