Subject,Subject_Unique,Age,Gender,Method,preterm,Session,Condition,stimulus,trial_num,LT,trial_error,session_error,session_error_type,Language,Lab,days_between_sessions,log_lt,N_below_threshold_lt,N_IDS,N_ADS,total_trial_n
MB_141,brookes-babylab:MB_141,270,F,central fixation,term,2,IDS,IDS1,6,6.1,noerror,noerror,NA,English,brookes-babylab,10,1.8082887711792655,0,8,8,16
MB_141,brookes-babylab:MB_141,270,F,central fixation,term,2,ADS,ADS3,7,9.56,noerror,noerror,NA,English,brookes-babylab,10,2.25758772706331,0,8,8,16
MB_141,brookes-babylab:MB_141,270,F,central fixation,term,2,IDS,IDS3,8,11.5,noerror,noerror,NA,English,brookes-babylab,10,2.4423470353692043,0,8,8,16
MB_141,brookes-babylab:MB_141,270,F,central fixation,term,2,ADS,ADS2,9,4.1,noerror,noerror,NA,English,brookes-babylab,10,1.410986973710262,0,8,8,16
MB_141,brookes-babylab:MB_141,270,F,central fixation,term,2,IDS,IDS2,10,7.33,noerror,noerror,NA,English,brookes-babylab,10,1.9919755158985601,0,8,8,16
MB_141,brookes-babylab:MB_141,270,F,central fixation,term,2,IDS,IDS4,11,11.02,noerror,noerror,NA,English,brookes-babylab,10,2.3997118037247684,0,8,8,16
MB_141,brookes-babylab:MB_141,270,F,central fixation,term,2,ADS,ADS4,12,3.1,noerror,noerror,NA,English,brookes-babylab,10,1.1314021114911006,0,8,8,16
MB_141,brookes-babylab:MB_141,270,F,central fixation,term,2,IDS,IDS6,13,3.36,noerror,noerror,NA,English,brookes-babylab,10,1.2119409739751128,0,8,8,16
MB_141,brookes-babylab:MB_141,270,F,central fixation,term,2,ADS,ADS6,14,2.26,noerror,noerror,NA,English,brookes-babylab,10,0.8153648132841944,0,8,8,16
MB_141,brookes-babylab:MB_141,270,F,central fixation,term,2,IDS,IDS8,15,4.23,noerror,noerror,NA,English,brookes-babylab,10,1.4422019930581866,0,8,8,16
MB_141,brookes-babylab:MB_141,270,F,central fixation,term,2,ADS,ADS8,16,3.97,noerror,noerror,NA,English,brookes-babylab,10,1.3787660946990992,0,8,8,16
MB_42,brookes-babylab:MB_42,235,M,central fixation,term,2,IDS,IDS1,1,8.66,noerror,noerror,NA,English,brookes-babylab,7,2.1587147225743437,0,8,8,16
MB_42,brookes-babylab:MB_42,235,M,central fixation,term,2,ADS,ADS1,2,4.64,noerror,noerror,NA,English,brookes-babylab,7,1.534714366238164,0,8,8,16
MB_42,brookes-babylab:MB_42,235,M,central fixation,term,2,IDS,IDS2,3,14.1,noerror,noerror,NA,English,brookes-babylab,7,2.6461747973841225,0,8,8,16
MB_42,brookes-babylab:MB_42,235,M,central fixation,term,2,ADS,ADS2,4,5.11,noerror,noerror,NA,English,brookes-babylab,7,1.631199404215613,0,8,8,16
MB_42,brookes-babylab:MB_42,235,M,central fixation,term,2,ADS,ADS3,5,3.78,noerror,noerror,NA,English,brookes-babylab,7,1.3297240096314962,0,8,8,16
MB_42,brookes-babylab:MB_42,235,M,central fixation,term,2,IDS,IDS3,6,17.42,noerror,noerror,NA,English,brookes-babylab,7,2.857618971424357,0,8,8,16
MB_42,brookes-babylab:MB_42,235,M,central fixation,term,2,IDS,IDS4,7,16.18,noerror,noerror,NA,English,brookes-babylab,7,2.7837759116303458,0,8,8,16
MB_42,brookes-babylab:MB_42,235,M,central fixation,term,2,ADS,ADS4,8,4.21,noerror,noerror,NA,English,brookes-babylab,7,1.43746264769429,0,8,8,16
MB_42,brookes-babylab:MB_42,235,M,central fixation,term,2,ADS,ADS5,9,7.79,noerror,noerror,NA,English,brookes-babylab,7,2.052840859882657,0,8,8,16
MB_42,brookes-babylab:MB_42,235,M,central fixation,term,2,IDS,IDS5,10,6.12,noerror,noerror,NA,English,brookes-babylab,7,1.8115620965242347,0,8,8,16
MB_42,brookes-babylab:MB_42,235,M,central fixation,term,2,ADS,ADS6,11,3.7,noerror,noerror,NA,English,brookes-babylab,7,1.308332819650179,0,8,8,16
MB_42,brookes-babylab:MB_42,235,M,central fixation,term,2,IDS,IDS6,12,13.94,noerror,noerror,NA,English,brookes-babylab,7,2.6347624053323777,0,8,8,16
MB_42,brookes-babylab:MB_42,235,M,central fixation,term,2,IDS,IDS7,13,4.66,noerror,noerror,NA,English,brookes-babylab,7,1.5390154481375546,0,8,8,16
MB_42,brookes-babylab:MB_42,235,M,central fixation,term,2,ADS,ADS7,14,3.63,noerror,noerror,NA,English,brookes-babylab,7,1.2892326482767593,0,8,8,16
MB_42,brookes-babylab:MB_42,235,M,central fixation,term,2,ADS,ADS8,15,6.82,noerror,noerror,NA,English,brookes-babylab,7,1.9198594718553708,0,8,8,16
MB_42,brookes-babylab:MB_42,235,M,central fixation,term,2,IDS,IDS8,16,5.63,noerror,noerror,NA,English,brookes-babylab,7,1.728109442151599,0,8,8,16
MB_63,brookes-babylab:MB_63,182,M,central fixation,term,2,ADS,ADS5,1,9,noerror,noerror,NA,English,brookes-babylab,8,2.1972245773362196,0,8,8,16
MB_63,brookes-babylab:MB_63,182,M,central fixation,term,2,IDS,IDS5,2,12.38,noerror,noerror,NA,English,brookes-babylab,8,2.5160822672564502,0,8,8,16
MB_63,brookes-babylab:MB_63,182,M,central fixation,term,2,IDS,IDS7,3,10.9,noerror,noerror,NA,English,brookes-babylab,8,2.388762789235098,0,8,8,16
MB_63,brookes-babylab:MB_63,182,M,central fixation,term,2,ADS,ADS7,4,7.26,noerror,noerror,NA,English,brookes-babylab,8,1.9823798288367047,0,8,8,16
MB_63,brookes-babylab:MB_63,182,M,central fixation,term,2,IDS,IDS1,5,13.87,noerror,noerror,NA,English,brookes-babylab,8,2.6297282343267403,0,8,8,16
MB_63,brookes-babylab:MB_63,182,M,central fixation,term,2,ADS,ADS1,6,4.02,noerror,noerror,NA,English,brookes-babylab,8,1.3912819026309295,0,8,8,16
MB_63,brookes-babylab:MB_63,182,M,central fixation,term,2,IDS,IDS3,7,3.12,noerror,noerror,NA,English,brookes-babylab,8,1.1378330018213911,0,8,8,16
MB_63,brookes-babylab:MB_63,182,M,central fixation,term,2,ADS,ADS3,8,2.93,noerror,noerror,NA,English,brookes-babylab,8,1.075002423028976,0,8,8,16
MB_63,brookes-babylab:MB_63,182,M,central fixation,term,2,IDS,IDS2,9,9.22,noerror,noerror,NA,English,brookes-babylab,8,2.2213750375685026,0,8,8,16
MB_63,brookes-babylab:MB_63,182,M,central fixation,term,2,ADS,ADS2,10,2.45,noerror,noerror,NA,English,brookes-babylab,8,0.8960880245566357,0,8,8,16
MB_63,brookes-babylab:MB_63,182,M,central fixation,term,2,ADS,ADS4,11,3.02,noerror,noerror,NA,English,brookes-babylab,8,1.1052568313867783,0,8,8,16
MB_63,brookes-babylab:MB_63,182,M,central fixation,term,2,IDS,IDS4,12,2.25,noerror,noerror,NA,English,brookes-babylab,8,0.8109302162163288,0,8,8,16
MB_63,brookes-babylab:MB_63,182,M,central fixation,term,2,ADS,ADS6,13,2.32,noerror,noerror,NA,English,brookes-babylab,8,0.8415671856782185,0,8,8,16
MB_63,brookes-babylab:MB_63,182,M,central fixation,term,2,IDS,IDS6,14,10.28,noerror,noerror,NA,English,brookes-babylab,8,2.330200260027019,0,8,8,16
MB_63,brookes-babylab:MB_63,182,M,central fixation,term,2,ADS,ADS8,15,2.35,noerror,noerror,NA,English,brookes-babylab,8,0.8544153281560676,0,8,8,16
MB_63,brookes-babylab:MB_63,182,M,central fixation,term,2,IDS,IDS8,16,2.42,noerror,noerror,NA,English,brookes-babylab,8,0.883767540168595,0,8,8,16
MB_80,brookes-babylab:MB_80,282,F,central fixation,term,2,IDS,IDS5,1,14.09,noerror,noerror,NA,English,brookes-babylab,12,2.645465325910589,0,8,8,16
MB_80,brookes-babylab:MB_80,282,F,central fixation,term,2,ADS,ADS5,2,4.42,noerror,noerror,NA,English,brookes-babylab,12,1.4861396960896067,0,8,8,16
MB_80,brookes-babylab:MB_80,282,F,central fixation,term,2,ADS,ADS7,3,16.81,noerror,noerror,NA,English,brookes-babylab,12,2.821973947420524,0,8,8,16
MB_80,brookes-babylab:MB_80,282,F,central fixation,term,2,IDS,IDS7,4,16.18,noerror,noerror,NA,English,brookes-babylab,12,2.7837759116303458,0,8,8,16
MB_80,brookes-babylab:MB_80,282,F,central fixation,term,2,ADS,ADS1,5,6.08,noerror,noerror,NA,English,brookes-babylab,12,1.8050046959780757,0,8,8,16
MB_80,brookes-babylab:MB_80,282,F,central fixation,term,2,IDS,IDS1,6,14.98,noerror,noerror,NA,English,brookes-babylab,12,2.7067159780890733,0,8,8,16
MB_80,brookes-babylab:MB_80,282,F,central fixation,term,2,ADS,ADS3,7,4.46,noerror,noerror,NA,English,brookes-babylab,12,1.4951487660319727,0,8,8,16
MB_80,brookes-babylab:MB_80,282,F,central fixation,term,2,IDS,IDS3,8,3.12,noerror,noerror,NA,English,brookes-babylab,12,1.1378330018213911,0,8,8,16
MB_80,brookes-babylab:MB_80,282,F,central fixation,term,2,ADS,ADS2,9,4.6,noerror,noerror,NA,English,brookes-babylab,12,1.5260563034950492,0,8,8,16
MB_80,brookes-babylab:MB_80,282,F,central fixation,term,2,IDS,IDS2,10,12.54,noerror,noerror,NA,English,brookes-babylab,12,2.5289235352047745,0,8,8,16
MB_80,brookes-babylab:MB_80,282,F,central fixation,term,2,IDS,IDS4,11,5.3,noerror,noerror,NA,English,brookes-babylab,12,1.667706820558076,0,8,8,16
MB_80,brookes-babylab:MB_80,282,F,central fixation,term,2,ADS,ADS4,12,2.21,noerror,noerror,NA,English,brookes-babylab,12,0.7929925155296614,0,8,8,16
MB_80,brookes-babylab:MB_80,282,F,central fixation,term,2,IDS,IDS6,13,4.83,noerror,noerror,NA,English,brookes-babylab,12,1.5748464676644813,0,8,8,16
MB_80,brookes-babylab:MB_80,282,F,central fixation,term,2,ADS,ADS6,14,9.22,noerror,noerror,NA,English,brookes-babylab,12,2.2213750375685026,0,8,8,16
MB_80,brookes-babylab:MB_80,282,F,central fixation,term,2,IDS,IDS8,15,17.6,noerror,noerror,NA,English,brookes-babylab,12,2.8678989020441064,0,8,8,16
MB_80,brookes-babylab:MB_80,282,F,central fixation,term,2,ADS,ADS8,16,9.21,noerror,noerror,NA,English,brookes-babylab,12,2.2202898502672155,0,8,8,16
MB_88,brookes-babylab:MB_88,266,F,central fixation,term,2,ADS,ADS5,1,7.02,noerror,noerror,NA,English,brookes-babylab,7,1.9487632180377197,0,8,8,16
MB_88,brookes-babylab:MB_88,266,F,central fixation,term,2,IDS,IDS5,2,2.86,noerror,noerror,NA,English,brookes-babylab,7,1.0508216248317612,0,8,8,16
MB_88,brookes-babylab:MB_88,266,F,central fixation,term,2,IDS,IDS7,3,7.94,noerror,noerror,NA,English,brookes-babylab,7,2.0719132752590443,0,8,8,16
MB_88,brookes-babylab:MB_88,266,F,central fixation,term,2,ADS,ADS7,4,5.85,noerror,noerror,NA,English,brookes-babylab,7,1.766441661243765,0,8,8,16
MB_88,brookes-babylab:MB_88,266,F,central fixation,term,2,IDS,IDS1,5,6.83,noerror,noerror,NA,English,brookes-babylab,7,1.9213246735826988,0,8,8,16
MB_88,brookes-babylab:MB_88,266,F,central fixation,term,2,ADS,ADS1,6,3.49,noerror,noerror,NA,English,brookes-babylab,7,1.2499017362143359,0,8,8,16
MB_88,brookes-babylab:MB_88,266,F,central fixation,term,2,IDS,IDS3,7,8.94,noerror,noerror,NA,English,brookes-babylab,7,2.190535589185423,0,8,8,16
MB_88,brookes-babylab:MB_88,266,F,central fixation,term,2,ADS,ADS3,8,6.46,noerror,noerror,NA,English,brookes-babylab,7,1.8656293177945105,0,8,8,16
MB_88,brookes-babylab:MB_88,266,F,central fixation,term,2,IDS,IDS2,9,3.73,noerror,noerror,NA,English,brookes-babylab,7,1.3164082336557241,0,8,8,16
MB_88,brookes-babylab:MB_88,266,F,central fixation,term,2,ADS,ADS2,10,3.62,noerror,noerror,NA,English,brookes-babylab,7,1.2864740258376797,0,8,8,16
MB_88,brookes-babylab:MB_88,266,F,central fixation,term,2,ADS,ADS4,11,3.58,noerror,noerror,NA,English,brookes-babylab,7,1.275362800412609,0,8,8,16
MB_88,brookes-babylab:MB_88,266,F,central fixation,term,2,IDS,IDS4,12,2.92,noerror,noerror,NA,English,brookes-babylab,7,1.0715836162801904,0,8,8,16
MB_88,brookes-babylab:MB_88,266,F,central fixation,term,2,ADS,ADS6,13,2.5,noerror,noerror,NA,English,brookes-babylab,7,0.9162907318741551,0,8,8,16
MB_88,brookes-babylab:MB_88,266,F,central fixation,term,2,IDS,IDS6,14,10.42,noerror,noerror,NA,English,brookes-babylab,7,2.343727036325221,0,8,8,16
MB_88,brookes-babylab:MB_88,266,F,central fixation,term,2,ADS,ADS8,15,2.74,noerror,noerror,NA,English,brookes-babylab,7,1.007957920399979,0,8,8,16
MB_88,brookes-babylab:MB_88,266,F,central fixation,term,2,IDS,IDS8,16,7.09,noerror,noerror,NA,English,brookes-babylab,7,1.958685340544036,0,8,8,16
VM20,InfantCog-UBC:VM20,113,M,central fixation,term,2,IDS,IDS1retest,1,11.51,noerror,noerror,NA,English,InfantCog-UBC,5,2.4432162227337915,0,8,8,16
VM20,InfantCog-UBC:VM20,113,M,central fixation,term,2,ADS,ADS1retest,2,11.81,noerror,noerror,NA,English,InfantCog-UBC,5,2.468946630209271,0,8,8,16
VM20,InfantCog-UBC:VM20,113,M,central fixation,term,2,IDS,IDS2retest,3,5.14,noerror,noerror,NA,English,InfantCog-UBC,5,1.6370530794670737,0,8,8,16
VM20,InfantCog-UBC:VM20,113,M,central fixation,term,2,ADS,ADS2retest,4,6.94,noerror,noerror,NA,English,InfantCog-UBC,5,1.937301774518713,0,8,8,16
VM20,InfantCog-UBC:VM20,113,M,central fixation,term,2,ADS,ADS3retest,5,7.5,noerror,noerror,NA,English,InfantCog-UBC,5,2.0149030205422647,0,8,8,16
VM20,InfantCog-UBC:VM20,113,M,central fixation,term,2,IDS,IDS3retest,6,11.02,noerror,noerror,NA,English,InfantCog-UBC,5,2.3997118037247684,0,8,8,16
VM20,InfantCog-UBC:VM20,113,M,central fixation,term,2,IDS,IDS4retest,7,12.16,noerror,noerror,NA,English,InfantCog-UBC,5,2.498151876538021,0,8,8,16
VM20,InfantCog-UBC:VM20,113,M,central fixation,term,2,ADS,ADS4retest,8,9.79,noerror,noerror,NA,English,InfantCog-UBC,5,2.281361456542419,0,8,8,16
VM20,InfantCog-UBC:VM20,113,M,central fixation,term,2,ADS,ADS5retest,9,14.34,noerror,noerror,NA,English,InfantCog-UBC,5,2.663052835171474,0,8,8,16
VM20,InfantCog-UBC:VM20,113,M,central fixation,term,2,IDS,IDS5retest,10,5.25,noerror,noerror,NA,English,InfantCog-UBC,5,1.6582280766035324,0,8,8,16
VM20,InfantCog-UBC:VM20,113,M,central fixation,term,2,ADS,ADS6retest,11,4.3,noerror,noerror,NA,English,InfantCog-UBC,5,1.4586150226995167,0,8,8,16
VM20,InfantCog-UBC:VM20,113,M,central fixation,term,2,IDS,IDS6retest,12,10.55,noerror,noerror,NA,English,InfantCog-UBC,5,2.3561258599220753,0,8,8,16
VM20,InfantCog-UBC:VM20,113,M,central fixation,term,2,IDS,IDS7retest,13,10.83,noerror,noerror,NA,English,InfantCog-UBC,5,2.382320061012899,0,8,8,16
VM20,InfantCog-UBC:VM20,113,M,central fixation,term,2,ADS,ADS7retest,14,12.15,noerror,noerror,NA,English,InfantCog-UBC,5,2.4973291697865574,0,8,8,16
VM20,InfantCog-UBC:VM20,113,M,central fixation,term,2,ADS,ADS8retest,15,14.77,noerror,noerror,NA,English,InfantCog-UBC,5,2.6925980965432883,0,8,8,16
VM20,InfantCog-UBC:VM20,113,M,central fixation,term,2,IDS,IDS8retest,16,2.2,noerror,noerror,NA,English,InfantCog-UBC,5,0.7884573603642703,0,8,8,16
PH39,InfantCog-UBC:PH39,116,M,central fixation,term,1,ADS,ADS5,1,12.46,noerror,noerror,NA,English,InfantCog-UBC,43,2.522523513359307,0,8,8,16
PH39,InfantCog-UBC:PH39,116,M,central fixation,term,1,IDS,IDS5,2,8.77,noerror,noerror,NA,English,InfantCog-UBC,43,2.1713368063840917,0,8,8,16
PH39,InfantCog-UBC:PH39,116,M,central fixation,term,1,IDS,IDS7,3,4.2,noerror,noerror,NA,English,InfantCog-UBC,43,1.4350845252893227,0,8,8,16
PH39,InfantCog-UBC:PH39,116,M,central fixation,term,1,ADS,ADS7,4,10.4,noerror,noerror,NA,English,InfantCog-UBC,43,2.341805806147327,0,8,8,16
PH39,InfantCog-UBC:PH39,116,M,central fixation,term,1,IDS,IDS1,5,5.47,noerror,noerror,NA,English,InfantCog-UBC,43,1.6992786164338898,0,8,8,16
PH39,InfantCog-UBC:PH39,116,M,central fixation,term,1,ADS,ADS1,6,2.54,noerror,noerror,NA,English,InfantCog-UBC,43,0.9321640810304452,0,8,8,16
PH39,InfantCog-UBC:PH39,116,M,central fixation,term,1,IDS,IDS3,7,10.58,noerror,noerror,NA,English,InfantCog-UBC,43,2.3589654264301534,0,8,8,16
PH39,InfantCog-UBC:PH39,116,M,central fixation,term,1,ADS,ADS3,8,5.22,noerror,noerror,NA,English,InfantCog-UBC,43,1.6524974018945473,0,8,8,16
PH39,InfantCog-UBC:PH39,116,M,central fixation,term,1,IDS,IDS2,9,3.6,noerror,noerror,NA,English,InfantCog-UBC,43,1.2809338454620642,0,8,8,16
PH39,InfantCog-UBC:PH39,116,M,central fixation,term,1,ADS,ADS2,10,4.15,noerror,noerror,NA,English,InfantCog-UBC,43,1.423108334242607,0,8,8,16
PH39,InfantCog-UBC:PH39,116,M,central fixation,term,1,ADS,ADS4,11,3.81,noerror,noerror,NA,English,InfantCog-UBC,43,1.3376291891386096,0,8,8,16
PH39,InfantCog-UBC:PH39,116,M,central fixation,term,1,IDS,IDS4,12,3.75,noerror,noerror,NA,English,InfantCog-UBC,43,1.3217558399823195,0,8,8,16
PH39,InfantCog-UBC:PH39,116,M,central fixation,term,1,ADS,ADS6,13,4.62,noerror,noerror,NA,English,InfantCog-UBC,43,1.5303947050936475,0,8,8,16
PH39,InfantCog-UBC:PH39,116,M,central fixation,term,1,IDS,IDS6,14,14.18,noerror,noerror,NA,English,InfantCog-UBC,43,2.6518325211039815,0,8,8,16
PH39,InfantCog-UBC:PH39,116,M,central fixation,term,1,ADS,ADS8,15,6.88,noerror,noerror,NA,English,InfantCog-UBC,43,1.9286186519452522,0,8,8,16
PH39,InfantCog-UBC:PH39,116,M,central fixation,term,1,IDS,IDS8,16,6.87,noerror,noerror,NA,English,InfantCog-UBC,43,1.927164106234258,0,8,8,16
AD42,InfantCog-UBC:AD42,158,F,central fixation,term,1,IDS,IDS5,1,12.56,noerror,noerror,NA,English,InfantCog-UBC,11,2.5305171610400525,0,8,8,16
AD42,InfantCog-UBC:AD42,158,F,central fixation,term,1,ADS,ADS5,2,9.09,noerror,noerror,NA,English,InfantCog-UBC,11,2.2071749081893874,0,8,8,16
AD42,InfantCog-UBC:AD42,158,F,central fixation,term,1,ADS,ADS7,3,13.41,noerror,noerror,NA,English,InfantCog-UBC,11,2.596000697293587,0,8,8,16
AD42,InfantCog-UBC:AD42,158,F,central fixation,term,1,IDS,IDS7,4,5.66,noerror,noerror,NA,English,InfantCog-UBC,11,1.7334238922150915,0,8,8,16
AD42,InfantCog-UBC:AD42,158,F,central fixation,term,1,ADS,ADS1,5,15.09,noerror,noerror,NA,English,InfantCog-UBC,11,2.7140322727797574,0,8,8,16
AD42,InfantCog-UBC:AD42,158,F,central fixation,term,1,IDS,IDS1,6,17.12,noerror,noerror,NA,English,InfantCog-UBC,11,2.840247370713596,0,8,8,16
AD42,InfantCog-UBC:AD42,158,F,central fixation,term,1,ADS,ADS3,7,9.44,noerror,noerror,NA,English,InfantCog-UBC,11,2.244955980157409,0,8,8,16
AD42,InfantCog-UBC:AD42,158,F,central fixation,term,1,IDS,IDS3,8,9.3,noerror,noerror,NA,English,InfantCog-UBC,11,2.2300144001592104,0,8,8,16
AD42,InfantCog-UBC:AD42,158,F,central fixation,term,1,ADS,ADS2,9,5.72,noerror,noerror,NA,English,InfantCog-UBC,11,1.7439688053917064,0,8,8,16
AD42,InfantCog-UBC:AD42,158,F,central fixation,term,1,IDS,IDS2,10,10.57,noerror,noerror,NA,English,InfantCog-UBC,11,2.3580197998821464,0,8,8,16
AD42,InfantCog-UBC:AD42,158,F,central fixation,term,1,IDS,IDS4,11,9.1,noerror,noerror,NA,English,InfantCog-UBC,11,2.2082744135228043,0,8,8,16
AD42,InfantCog-UBC:AD42,158,F,central fixation,term,1,ADS,ADS4,12,4.69,noerror,noerror,NA,English,InfantCog-UBC,11,1.545432582458188,0,8,8,16
AD42,InfantCog-UBC:AD42,158,F,central fixation,term,1,IDS,IDS6,13,12.52,noerror,noerror,NA,English,InfantCog-UBC,11,2.5273273656719524,0,8,8,16
AD42,InfantCog-UBC:AD42,158,F,central fixation,term,1,ADS,ADS6,14,6.68,noerror,noerror,NA,English,InfantCog-UBC,11,1.8991179875485542,0,8,8,16
AD42,InfantCog-UBC:AD42,158,F,central fixation,term,1,IDS,IDS8,15,3.95,noerror,noerror,NA,English,InfantCog-UBC,11,1.3737155789130306,0,8,8,16
AD42,InfantCog-UBC:AD42,158,F,central fixation,term,1,ADS,ADS8,16,3.02,noerror,noerror,NA,English,InfantCog-UBC,11,1.1052568313867783,0,8,8,16
AD42,InfantCog-UBC:AD42,169,F,central fixation,term,2,IDS,IDS5retest,1,5.72,noerror,noerror,NA,English,InfantCog-UBC,11,1.7439688053917064,0,8,8,16
AD42,InfantCog-UBC:AD42,169,F,central fixation,term,2,ADS,ADS5retest,2,4.98,noerror,noerror,NA,English,InfantCog-UBC,11,1.6054298910365616,0,8,8,16
AD42,InfantCog-UBC:AD42,169,F,central fixation,term,2,ADS,ADS7retest,3,5.4,noerror,noerror,NA,English,InfantCog-UBC,11,1.6863989535702288,0,8,8,16
AD42,InfantCog-UBC:AD42,169,F,central fixation,term,2,IDS,IDS7retest,4,12.91,noerror,noerror,NA,English,InfantCog-UBC,11,2.558002204858551,0,8,8,16
AD42,InfantCog-UBC:AD42,169,F,central fixation,term,2,ADS,ADS1retest,5,13.85,noerror,noerror,NA,English,InfantCog-UBC,11,2.6282852326333477,0,8,8,16
AD42,InfantCog-UBC:AD42,169,F,central fixation,term,2,IDS,IDS1retest,6,13.57,noerror,noerror,NA,English,InfantCog-UBC,11,2.6078614738467776,0,8,8,16
AD42,InfantCog-UBC:AD42,169,F,central fixation,term,2,ADS,ADS3retest,7,4.16,noerror,noerror,NA,English,InfantCog-UBC,11,1.425515074273172,0,8,8,16
AD42,InfantCog-UBC:AD42,169,F,central fixation,term,2,IDS,IDS3retest,8,2.63,noerror,noerror,NA,English,InfantCog-UBC,11,0.9669838461896731,0,8,8,16
AD42,InfantCog-UBC:AD42,169,F,central fixation,term,2,ADS,ADS2retest,9,6.09,noerror,noerror,NA,English,InfantCog-UBC,11,1.8066480817218056,0,8,8,16
AD42,InfantCog-UBC:AD42,169,F,central fixation,term,2,IDS,IDS2retest,10,4.21,noerror,noerror,NA,English,InfantCog-UBC,11,1.43746264769429,0,8,8,16
AD42,InfantCog-UBC:AD42,169,F,central fixation,term,2,IDS,IDS4retest,11,5.16,noerror,noerror,NA,English,InfantCog-UBC,11,1.6409365794934714,0,8,8,16
AD42,InfantCog-UBC:AD42,169,F,central fixation,term,2,ADS,ADS4retest,12,3.71,noerror,noerror,NA,English,InfantCog-UBC,11,1.3110318766193438,0,8,8,16
AD42,InfantCog-UBC:AD42,169,F,central fixation,term,2,IDS,IDS6retest,13,2.63,noerror,noerror,NA,English,InfantCog-UBC,11,0.9669838461896731,0,8,8,16
AD42,InfantCog-UBC:AD42,169,F,central fixation,term,2,ADS,ADS6retest,14,4.87,noerror,noerror,NA,English,InfantCog-UBC,11,1.5830939370944985,0,8,8,16
AD42,InfantCog-UBC:AD42,169,F,central fixation,term,2,IDS,IDS8retest,15,4.57,noerror,noerror,NA,English,InfantCog-UBC,11,1.5195132049061133,0,8,8,16
AD42,InfantCog-UBC:AD42,169,F,central fixation,term,2,ADS,ADS8retest,16,2.51,noerror,noerror,NA,English,InfantCog-UBC,11,0.9202827531436925,0,8,8,16
mb2_007,infantll-madison:mb2_007,225,F,HPP,term,1,IDS,IDS5,1,3.864,noerror,noerror,NA,English,infantll-madison,7,1.3517029163502716,0,8,8,16
mb2_007,infantll-madison:mb2_007,225,F,HPP,term,1,ADS,ADS5,2,4.616,noerror,noerror,NA,English,infantll-madison,7,1.5295285292057983,0,8,8,16
mb2_007,infantll-madison:mb2_007,225,F,HPP,term,1,ADS,ADS7,3,7.687,noerror,noerror,NA,English,infantll-madison,7,2.039530590366995,0,8,8,16
mb2_007,infantll-madison:mb2_007,225,F,HPP,term,1,IDS,IDS7,4,3.769,noerror,noerror,NA,English,infantll-madison,7,1.3268097142849984,0,8,8,16
mb2_007,infantll-madison:mb2_007,225,F,HPP,term,1,ADS,ADS1,5,8.838,noerror,noerror,NA,English,infantll-madison,7,2.179060606708548,0,8,8,16
