"";"Subject";"Age";"Gender";"Method";"preterm";"Session";"Condition";"trial_num";"LT";"trial_error";"session_error";"Language";"Lab"
"3953";"mb2_013";"209";"M";"HPP";"term";"1";"ADS";9;1,896;"noerror";"noerror";"English";"infantll-madison"
"3954";"mb2_013";"209";"M";"HPP";"term";"1";"IDS";10;1,154;"noerror";"noerror";"English";"infantll-madison"
"3955";"mb2_013";"209";"M";"HPP";"term";"1";"ADS";11;5,439;"noerror";"noerror";"English";"infantll-madison"
"3956";"mb2_013";"209";"M";"HPP";"term";"1";"IDS";12;4,418;"noerror";"noerror";"English";"infantll-madison"
"3957";"mb2_013";"209";"M";"HPP";"term";"1";"IDS";13;0,968;"noerror";"noerror";"English";"infantll-madison"
"3958";"mb2_013";"209";"M";"HPP";"term";"1";"ADS";14;2,463;"noerror";"noerror";"English";"infantll-madison"
"3959";"mb2_013";"209";"M";"HPP";"term";"1";"ADS";15;6,519;"noerror";"noerror";"English";"infantll-madison"
"3960";"mb2_013";"209";"M";"HPP";"term";"1";"IDS";16;2,351;"noerror";"noerror";"English";"infantll-madison"
"3961";"mb2_013";"222";"M";"HPP";"term";"2";"training";-2;12,287;"noerror";"noerror";"English";"infantll-madison"
"3962";"mb2_013";"222";"M";"HPP";"term";"2";"training";-1;3,111;"noerror";"noerror";"English";"infantll-madison"
"3963";"mb2_013";"222";"M";"HPP";"term";"2";"IDS";1;15,197;"noerror";"noerror";"English";"infantll-madison"
"3964";"mb2_013";"222";"M";"HPP";"term";"2";"ADS";2;3,359;"noerror";"noerror";"English";"infantll-madison"
"3965";"mb2_013";"222";"M";"HPP";"term";"2";"IDS";3;4,021;"noerror";"noerror";"English";"infantll-madison"
"3966";"mb2_013";"222";"M";"HPP";"term";"2";"ADS";4;4;"noerror";"noerror";"English";"infantll-madison"
"3967";"mb2_013";"222";"M";"HPP";"term";"2";"ADS";5;2,559;"noerror";"noerror";"English";"infantll-madison"
"3968";"mb2_013";"222";"M";"HPP";"term";"2";"IDS";6;6,922;"noerror";"noerror";"English";"infantll-madison"
"3969";"mb2_013";"222";"M";"HPP";"term";"2";"IDS";7;1,391;"noerror";"noerror";"English";"infantll-madison"
"3970";"mb2_013";"222";"M";"HPP";"term";"2";"ADS";8;3,096;"noerror";"noerror";"English";"infantll-madison"
"3971";"mb2_013";"222";"M";"HPP";"term";"2";"ADS";9;1,976;"noerror";"noerror";"English";"infantll-madison"
"3972";"mb2_013";"222";"M";"HPP";"term";"2";"IDS";10;3,087;"noerror";"noerror";"English";"infantll-madison"
"3973";"mb2_013";"222";"M";"HPP";"term";"2";"ADS";11;1,23;"noerror";"noerror";"English";"infantll-madison"
"3974";"mb2_013";"222";"M";"HPP";"term";"2";"IDS";12;2,264;"noerror";"noerror";"English";"infantll-madison"
"3975";"mb2_013";"222";"M";"HPP";"term";"2";"IDS";13;2,671;"noerror";"noerror";"English";"infantll-madison"
"3976";"mb2_013";"222";"M";"HPP";"term";"2";"ADS";14;0,927;"noerror";"noerror";"English";"infantll-madison"
"3977";"mb2_013";"222";"M";"HPP";"term";"2";"ADS";15;0,88;"noerror";"noerror";"English";"infantll-madison"
"3978";"mb2_013";"222";"M";"HPP";"term";"2";"IDS";16;1,279;"error";"noerror";"English";"infantll-madison"
"3979";"mb2_014";"192";"F";"HPP";"term";"1";"training";-2;9,08;"noerror";"noerror";"English";"infantll-madison"
"3980";"mb2_014";"192";"F";"HPP";"term";"1";"training";-1;4,536;"noerror";"noerror";"English";"infantll-madison"
"3981";"mb2_014";"192";"F";"HPP";"term";"1";"ADS";1;7,591;"noerror";"noerror";"English";"infantll-madison"
"3982";"mb2_014";"192";"F";"HPP";"term";"1";"IDS";2;15,455;"noerror";"noerror";"English";"infantll-madison"
"3983";"mb2_014";"192";"F";"HPP";"term";"1";"ADS";3;16,991;"noerror";"noerror";"English";"infantll-madison"
"3984";"mb2_014";"192";"F";"HPP";"term";"1";"IDS";4;1,263;"noerror";"noerror";"English";"infantll-madison"
"3985";"mb2_014";"192";"F";"HPP";"term";"1";"IDS";5;10,894;"noerror";"noerror";"English";"infantll-madison"
"3986";"mb2_014";"192";"F";"HPP";"term";"1";"ADS";6;11,294;"noerror";"noerror";"English";"infantll-madison"
"3987";"mb2_014";"192";"F";"HPP";"term";"1";"ADS";7;1,257;"noerror";"noerror";"English";"infantll-madison"
"3988";"mb2_014";"192";"F";"HPP";"term";"1";"IDS";8;0,649;"noerror";"noerror";"English";"infantll-madison"
"3989";"mb2_014";"192";"F";"HPP";"term";"1";"IDS";9;2,335;"noerror";"noerror";"English";"infantll-madison"
"3990";"mb2_014";"192";"F";"HPP";"term";"1";"ADS";10;0,584;"noerror";"noerror";"English";"infantll-madison"
"3991";"mb2_014";"192";"F";"HPP";"term";"1";"IDS";11;15,989;"noerror";"noerror";"English";"infantll-madison"
"3992";"mb2_014";"192";"F";"HPP";"term";"1";"ADS";12;15,838;"noerror";"noerror";"English";"infantll-madison"
"3993";"mb2_014";"192";"F";"HPP";"term";"1";"ADS";13;7,713;"noerror";"noerror";"English";"infantll-madison"
"3994";"mb2_014";"192";"F";"HPP";"term";"1";"IDS";14;1,19;"noerror";"noerror";"English";"infantll-madison"
"3995";"mb2_014";"192";"F";"HPP";"term";"1";"IDS";15;1,855;"noerror";"noerror";"English";"infantll-madison"
"3996";"mb2_014";"192";"F";"HPP";"term";"1";"ADS";16;0,888;"noerror";"noerror";"English";"infantll-madison"
"3997";"mb2_014";"199";"F";"HPP";"term";"2";"training";-2;11,286;"noerror";"noerror";"English";"infantll-madison"
"3998";"mb2_014";"199";"F";"HPP";"term";"2";"training";-1;10,434;"noerror";"noerror";"English";"infantll-madison"
"3999";"mb2_014";"199";"F";"HPP";"term";"2";"ADS";1;14,642;"noerror";"noerror";"English";"infantll-madison"
"4000";"mb2_014";"199";"F";"HPP";"term";"2";"IDS";2;2,887;"noerror";"noerror";"English";"infantll-madison"
"4001";"mb2_014";"199";"F";"HPP";"term";"2";"ADS";3;3,639;"noerror";"noerror";"English";"infantll-madison"
"4002";"mb2_014";"199";"F";"HPP";"term";"2";"IDS";4;15,79;"noerror";"noerror";"English";"infantll-madison"
"4003";"mb2_014";"199";"F";"HPP";"term";"2";"IDS";5;1,52;"noerror";"noerror";"English";"infantll-madison"
"4004";"mb2_014";"199";"F";"HPP";"term";"2";"ADS";6;11,159;"noerror";"noerror";"English";"infantll-madison"
"4005";"mb2_014";"199";"F";"HPP";"term";"2";"ADS";7;1,432;"noerror";"noerror";"English";"infantll-madison"
"4006";"mb2_014";"199";"F";"HPP";"term";"2";"IDS";8;10,53;"noerror";"noerror";"English";"infantll-madison"
"4007";"mb2_014";"199";"F";"HPP";"term";"2";"IDS";9;1,239;"noerror";"noerror";"English";"infantll-madison"
"4008";"mb2_014";"199";"F";"HPP";"term";"2";"ADS";10;9,529;"noerror";"noerror";"English";"infantll-madison"
"4009";"mb2_014";"199";"F";"HPP";"term";"2";"IDS";11;1,279;"noerror";"noerror";"English";"infantll-madison"
"4010";"mb2_014";"199";"F";"HPP";"term";"2";"ADS";12;1,031;"noerror";"noerror";"English";"infantll-madison"
"4011";"mb2_014";"199";"F";"HPP";"term";"2";"ADS";13;16,759;"noerror";"noerror";"English";"infantll-madison"
"4012";"mb2_014";"199";"F";"HPP";"term";"2";"IDS";14;5,423;"error";"noerror";"English";"infantll-madison"
"4013";"mb2_014";"199";"F";"HPP";"term";"2";"IDS";15;8,913;"noerror";"noerror";"English";"infantll-madison"
"4014";"mb2_014";"199";"F";"HPP";"term";"2";"ADS";16;4,808;"noerror";"noerror";"English";"infantll-madison"
"4015";"mb2_015";"209";"F";"HPP";"term";"1";"training";-2;7,394;"error";"noerror";"English";"infantll-madison"
"4016";"mb2_015";"209";"F";"HPP";"term";"1";"training";-1;7,648;"noerror";"noerror";"English";"infantll-madison"
"4017";"mb2_015";"209";"F";"HPP";"term";"1";"IDS";1;6,887;"noerror";"noerror";"English";"infantll-madison"
"4018";"mb2_015";"209";"F";"HPP";"term";"1";"ADS";2;6,186;"noerror";"noerror";"English";"infantll-madison"
"4019";"mb2_015";"209";"F";"HPP";"term";"1";"ADS";3;3,766;"noerror";"noerror";"English";"infantll-madison"
"4020";"mb2_015";"209";"F";"HPP";"term";"1";"IDS";4;13,752;"noerror";"noerror";"English";"infantll-madison"
"4021";"mb2_015";"209";"F";"HPP";"term";"1";"ADS";5;5,272;"noerror";"noerror";"English";"infantll-madison"
"4022";"mb2_015";"209";"F";"HPP";"term";"1";"IDS";6;13,807;"noerror";"noerror";"English";"infantll-madison"
"4023";"mb2_015";"209";"F";"HPP";"term";"1";"ADS";7;3,04;"noerror";"noerror";"English";"infantll-madison"
"4024";"mb2_015";"209";"F";"HPP";"term";"1";"IDS";8;3,927;"noerror";"noerror";"English";"infantll-madison"
"4025";"mb2_015";"209";"F";"HPP";"term";"1";"ADS";9;4,832;"noerror";"noerror";"English";"infantll-madison"
"4026";"mb2_015";"209";"F";"HPP";"term";"1";"IDS";10;8,368;"noerror";"noerror";"English";"infantll-madison"
"4027";"mb2_015";"209";"F";"HPP";"term";"1";"IDS";11;5,008;"noerror";"noerror";"English";"infantll-madison"
"4028";"mb2_015";"209";"F";"HPP";"term";"1";"ADS";12;2,055;"noerror";"noerror";"English";"infantll-madison"
"4029";"mb2_015";"209";"F";"HPP";"term";"1";"IDS";13;4,368;"noerror";"noerror";"English";"infantll-madison"
"4030";"mb2_015";"209";"F";"HPP";"term";"1";"ADS";14;NA;"error";"noerror";"English";"infantll-madison"
"4031";"mb2_015";"209";"F";"HPP";"term";"1";"IDS";15;NA;"error";"noerror";"English";"infantll-madison"
"4032";"mb2_015";"209";"F";"HPP";"term";"1";"ADS";16;NA;"error";"noerror";"English";"infantll-madison"
"4033";"mb2_015";"224";"F";"HPP";"term";"2";"training";-2;14,991;"noerror";"noerror";"English";"infantll-madison"
"4034";"mb2_015";"224";"F";"HPP";"term";"2";"training";-1;14,049;"noerror";"noerror";"English";"infantll-madison"
"4035";"mb2_015";"224";"F";"HPP";"term";"2";"IDS";1;15,216;"noerror";"noerror";"English";"infantll-madison"
"4036";"mb2_015";"224";"F";"HPP";"term";"2";"ADS";2;13,368;"noerror";"noerror";"English";"infantll-madison"
"4037";"mb2_015";"224";"F";"HPP";"term";"2";"ADS";3;15,237;"noerror";"noerror";"English";"infantll-madison"
"4038";"mb2_015";"224";"F";"HPP";"term";"2";"IDS";4;16,503;"noerror";"noerror";"English";"infantll-madison"
"4039";"mb2_015";"224";"F";"HPP";"term";"2";"ADS";5;15,218;"noerror";"noerror";"English";"infantll-madison"
"4040";"mb2_015";"224";"F";"HPP";"term";"2";"IDS";6;12,622;"noerror";"noerror";"English";"infantll-madison"
"4041";"mb2_015";"224";"F";"HPP";"term";"2";"ADS";7;5,447;"noerror";"noerror";"English";"infantll-madison"
"4042";"mb2_015";"224";"F";"HPP";"term";"2";"IDS";8;13,951;"noerror";"noerror";"English";"infantll-madison"
"4043";"mb2_015";"224";"F";"HPP";"term";"2";"ADS";9;17,682;"noerror";"noerror";"English";"infantll-madison"
"4044";"mb2_015";"224";"F";"HPP";"term";"2";"IDS";10;4,832;"noerror";"noerror";"English";"infantll-madison"
"4045";"mb2_015";"224";"F";"HPP";"term";"2";"IDS";11;4,438;"noerror";"noerror";"English";"infantll-madison"
"4046";"mb2_015";"224";"F";"HPP";"term";"2";"ADS";12;5,222;"error";"noerror";"English";"infantll-madison"
"4047";"mb2_015";"224";"F";"HPP";"term";"2";"IDS";13;NA;"error";"noerror";"English";"infantll-madison"
"4048";"mb2_015";"224";"F";"HPP";"term";"2";"ADS";14;NA;"error";"noerror";"English";"infantll-madison"
"4049";"mb2_015";"224";"F";"HPP";"term";"2";"IDS";15;NA;"error";"noerror";"English";"infantll-madison"
"4050";"mb2_015";"224";"F";"HPP";"term";"2";"ADS";16;NA;"error";"noerror";"English";"infantll-madison"
"4051";"mb2_016";"263";"M";"HPP";"term";"1";"training";-2;14,288;"noerror";"noerror";"English";"infantll-madison"
"4052";"mb2_016";"263";"M";"HPP";"term";"1";"training";-1;17,493;"noerror";"noerror";"English";"infantll-madison"
"4053";"mb2_016";"263";"M";"HPP";"term";"1";"ADS";1;5,76;"noerror";"noerror";"English";"infantll-madison"
"4054";"mb2_016";"263";"M";"HPP";"term";"1";"IDS";2;5,311;"noerror";"noerror";"English";"infantll-madison"
"4055";"mb2_016";"263";"M";"HPP";"term";"1";"IDS";3;14,934;"noerror";"noerror";"English";"infantll-madison"
"4056";"mb2_016";"263";"M";"HPP";"term";"1";"ADS";4;4,048;"noerror";"noerror";"English";"infantll-madison"
"4057";"mb2_016";"263";"M";"HPP";"term";"1";"IDS";5;13,169;"noerror";"noerror";"English";"infantll-madison"
"4058";"mb2_016";"263";"M";"HPP";"term";"1";"ADS";6;3,671;"noerror";"noerror";"English";"infantll-madison"
"4059";"mb2_016";"263";"M";"HPP";"term";"1";"IDS";7;2,919;"noerror";"noerror";"English";"infantll-madison"
"4060";"mb2_016";"263";"M";"HPP";"term";"1";"ADS";8;3,336;"noerror";"noerror";"English";"infantll-madison"
"4061";"mb2_016";"263";"M";"HPP";"term";"1";"IDS";9;1,167;"noerror";"noerror";"English";"infantll-madison"
"4062";"mb2_016";"263";"M";"HPP";"term";"1";"ADS";10;2,254;"noerror";"noerror";"English";"infantll-madison"
"4063";"mb2_016";"263";"M";"HPP";"term";"1";"ADS";11;3,199;"noerror";"noerror";"English";"infantll-madison"
"4064";"mb2_016";"263";"M";"HPP";"term";"1";"IDS";12;3,216;"noerror";"noerror";"English";"infantll-madison"
"4065";"mb2_016";"263";"M";"HPP";"term";"1";"ADS";13;1,383;"noerror";"noerror";"English";"infantll-madison"
"4066";"mb2_016";"263";"M";"HPP";"term";"1";"IDS";14;3,302;"noerror";"noerror";"English";"infantll-madison"
"4067";"mb2_016";"263";"M";"HPP";"term";"1";"ADS";15;0,873;"error";"noerror";"English";"infantll-madison"
"4068";"mb2_016";"263";"M";"HPP";"term";"1";"IDS";16;2,135;"noerror";"noerror";"English";"infantll-madison"
"4069";"mb2_016";"270";"M";"HPP";"term";"2";"training";-2;17,06;"noerror";"noerror";"English";"infantll-madison"
"4070";"mb2_016";"270";"M";"HPP";"term";"2";"training";-1;0,159;"error";"noerror";"English";"infantll-madison"
"4071";"mb2_016";"270";"M";"HPP";"term";"2";"ADS";1;5,705;"noerror";"noerror";"English";"infantll-madison"
"4072";"mb2_016";"270";"M";"HPP";"term";"2";"IDS";2;5,584;"noerror";"noerror";"English";"infantll-madison"
"4073";"mb2_016";"270";"M";"HPP";"term";"2";"IDS";3;5,309;"noerror";"noerror";"English";"infantll-madison"
"4074";"mb2_016";"270";"M";"HPP";"term";"2";"ADS";4;2,789;"noerror";"noerror";"English";"infantll-madison"
"4075";"mb2_016";"270";"M";"HPP";"term";"2";"IDS";5;4,536;"noerror";"noerror";"English";"infantll-madison"
"4076";"mb2_016";"270";"M";"HPP";"term";"2";"ADS";6;2,305;"noerror";"noerror";"English";"infantll-madison"
"4077";"mb2_016";"270";"M";"HPP";"term";"2";"IDS";7;1,925;"noerror";"noerror";"English";"infantll-madison"
"4078";"mb2_016";"270";"M";"HPP";"term";"2";"ADS";8;2,192;"noerror";"noerror";"English";"infantll-madison"
"4079";"mb2_016";"270";"M";"HPP";"term";"2";"IDS";9;0,633;"noerror";"noerror";"English";"infantll-madison"
"4080";"mb2_016";"270";"M";"HPP";"term";"2";"ADS";10;0,775;"noerror";"noerror";"English";"infantll-madison"
"4081";"mb2_016";"270";"M";"HPP";"term";"2";"ADS";11;0,489;"noerror";"noerror";"English";"infantll-madison"
"4082";"mb2_016";"270";"M";"HPP";"term";"2";"IDS";12;2,576;"noerror";"noerror";"English";"infantll-madison"
"4083";"mb2_016";"270";"M";"HPP";"term";"2";"ADS";13;2,144;"noerror";"noerror";"English";"infantll-madison"
"4084";"mb2_016";"270";"M";"HPP";"term";"2";"IDS";14;5,695;"noerror";"noerror";"English";"infantll-madison"
"4085";"mb2_016";"270";"M";"HPP";"term";"2";"ADS";15;1,368;"noerror";"noerror";"English";"infantll-madison"
"4086";"mb2_016";"270";"M";"HPP";"term";"2";"IDS";16;3,408;"noerror";"noerror";"English";"infantll-madison"
"4087";"mb2_017";"253";"M";"HPP";"term";"1";"training";-2;9,536;"noerror";"noerror";"English";"infantll-madison"
"4088";"mb2_017";"253";"M";"HPP";"term";"1";"training";-1;8,328;"noerror";"noerror";"English";"infantll-madison"
"4089";"mb2_017";"253";"M";"HPP";"term";"1";"IDS";1;16,88;"noerror";"noerror";"English";"infantll-madison"
"4090";"mb2_017";"253";"M";"HPP";"term";"1";"ADS";2;14,109;"noerror";"noerror";"English";"infantll-madison"
"4091";"mb2_017";"253";"M";"HPP";"term";"1";"IDS";3;10,552;"noerror";"noerror";"English";"infantll-madison"
"4092";"mb2_017";"253";"M";"HPP";"term";"1";"ADS";4;14,256;"noerror";"noerror";"English";"infantll-madison"
"4093";"mb2_017";"253";"M";"HPP";"term";"1";"ADS";5;3,848;"noerror";"noerror";"English";"infantll-madison"
"4094";"mb2_017";"253";"M";"HPP";"term";"1";"IDS";6;3,919;"noerror";"noerror";"English";"infantll-madison"
"4095";"mb2_017";"253";"M";"HPP";"term";"1";"IDS";7;5,415;"noerror";"noerror";"English";"infantll-madison"
"4096";"mb2_017";"253";"M";"HPP";"term";"1";"ADS";8;4,648;"noerror";"noerror";"English";"infantll-madison"
"4097";"mb2_017";"253";"M";"HPP";"term";"1";"ADS";9;3,351;"noerror";"noerror";"English";"infantll-madison"
"4098";"mb2_017";"253";"M";"HPP";"term";"1";"IDS";10;4,671;"noerror";"noerror";"English";"infantll-madison"
"4099";"mb2_017";"253";"M";"HPP";"term";"1";"ADS";11;3,822;"noerror";"noerror";"English";"infantll-madison"
"4100";"mb2_017";"253";"M";"HPP";"term";"1";"IDS";12;4,023;"noerror";"noerror";"English";"infantll-madison"
"4101";"mb2_017";"253";"M";"HPP";"term";"1";"IDS";13;4,366;"noerror";"noerror";"English";"infantll-madison"
"4102";"mb2_017";"253";"M";"HPP";"term";"1";"ADS";14;2,623;"noerror";"noerror";"English";"infantll-madison"
"4103";"mb2_017";"253";"M";"HPP";"term";"1";"ADS";15;2,943;"noerror";"noerror";"English";"infantll-madison"
"4104";"mb2_017";"253";"M";"HPP";"term";"1";"IDS";16;5,207;"noerror";"noerror";"English";"infantll-madison"
"4105";"mb2_017";"258";"M";"HPP";"term";"2";"training";-2;16,23;"noerror";"noerror";"English";"infantll-madison"
"4106";"mb2_017";"258";"M";"HPP";"term";"2";"training";-1;3,792;"noerror";"noerror";"English";"infantll-madison"
"4107";"mb2_017";"258";"M";"HPP";"term";"2";"IDS";1;5,679;"noerror";"noerror";"English";"infantll-madison"
"4108";"mb2_017";"258";"M";"HPP";"term";"2";"ADS";2;2,753;"noerror";"noerror";"English";"infantll-madison"
"4109";"mb2_017";"258";"M";"HPP";"term";"2";"IDS";3;4,048;"noerror";"noerror";"English";"infantll-madison"
"4110";"mb2_017";"258";"M";"HPP";"term";"2";"ADS";4;2,718;"noerror";"noerror";"English";"infantll-madison"
"4111";"mb2_017";"258";"M";"HPP";"term";"2";"ADS";5;1,943;"noerror";"noerror";"English";"infantll-madison"
"4112";"mb2_017";"258";"M";"HPP";"term";"2";"IDS";6;2,573;"noerror";"noerror";"English";"infantll-madison"
"4113";"mb2_017";"258";"M";"HPP";"term";"2";"IDS";7;4,144;"noerror";"noerror";"English";"infantll-madison"
"4114";"mb2_017";"258";"M";"HPP";"term";"2";"ADS";8;2,431;"noerror";"noerror";"English";"infantll-madison"
"4115";"mb2_017";"258";"M";"HPP";"term";"2";"ADS";9;2,007;"noerror";"noerror";"English";"infantll-madison"
"4116";"mb2_017";"258";"M";"HPP";"term";"2";"IDS";10;4,479;"noerror";"noerror";"English";"infantll-madison"
"4117";"mb2_017";"258";"M";"HPP";"term";"2";"ADS";11;2,199;"noerror";"noerror";"English";"infantll-madison"
"4118";"mb2_017";"258";"M";"HPP";"term";"2";"IDS";12;2,68;"noerror";"noerror";"English";"infantll-madison"
"4119";"mb2_017";"258";"M";"HPP";"term";"2";"IDS";13;2,552;"noerror";"noerror";"English";"infantll-madison"
"4120";"mb2_017";"258";"M";"HPP";"term";"2";"ADS";14;2,13;"noerror";"noerror";"English";"infantll-madison"
"4121";"mb2_017";"258";"M";"HPP";"term";"2";"ADS";15;2,888;"noerror";"noerror";"English";"infantll-madison"
"4122";"mb2_017";"258";"M";"HPP";"term";"2";"IDS";16;2,046;"noerror";"noerror";"English";"infantll-madison"
"4123";"mb2_018";"205";"F";"HPP";"term";"1";"training";-2;18;"noerror";"noerror";"English";"infantll-madison"
"4124";"mb2_018";"205";"F";"HPP";"term";"1";"training";-1;16,888;"noerror";"noerror";"English";"infantll-madison"
"4125";"mb2_018";"205";"F";"HPP";"term";"1";"ADS";1;15,911;"noerror";"noerror";"English";"infantll-madison"
"4126";"mb2_018";"205";"F";"HPP";"term";"1";"IDS";2;8,312;"noerror";"noerror";"English";"infantll-madison"
"4127";"mb2_018";"205";"F";"HPP";"term";"1";"ADS";3;7,902;"noerror";"noerror";"English";"infantll-madison"
"4128";"mb2_018";"205";"F";"HPP";"term";"1";"IDS";4;8,433;"noerror";"noerror";"English";"infantll-madison"
"4129";"mb2_018";"205";"F";"HPP";"term";"1";"IDS";5;15,654;"noerror";"noerror";"English";"infantll-madison"
"4130";"mb2_018";"205";"F";"HPP";"term";"1";"ADS";6;4,991;"noerror";"noerror";"English";"infantll-madison"
"4131";"mb2_018";"205";"F";"HPP";"term";"1";"ADS";7;4,455;"noerror";"noerror";"English";"infantll-madison"
"4132";"mb2_018";"205";"F";"HPP";"term";"1";"IDS";8;8,184;"noerror";"noerror";"English";"infantll-madison"
"4133";"mb2_018";"205";"F";"HPP";"term";"1";"IDS";9;5,182;"noerror";"noerror";"English";"infantll-madison"
"4134";"mb2_018";"205";"F";"HPP";"term";"1";"ADS";10;6,431;"noerror";"noerror";"English";"infantll-madison"
"4135";"mb2_018";"205";"F";"HPP";"term";"1";"IDS";11;4,584;"noerror";"noerror";"English";"infantll-madison"
"4136";"mb2_018";"205";"F";"HPP";"term";"1";"ADS";12;4,47;"noerror";"noerror";"English";"infantll-madison"
"4137";"mb2_018";"205";"F";"HPP";"term";"1";"ADS";13;10,511;"noerror";"noerror";"English";"infantll-madison"
